disp_x,disp_y,disp_z,eta,id,temperature,x,y,z
0.00083226013960807,0.0020110477614356,0.0003808785089822,0,0.45685981542025,887.33142939694,1.5036181818182,0.7184696969697,1.76
0.00084701798547032,0.0020182061305149,0.00038052582168803,0,0.46271699254102,887.35239052141,1.508903030303,0.72099494949495,1.76
0.00086177583133186,0.0020253644995957,0.00038017313439387,0,0.46857416966179,887.37335164589,1.5141878787879,0.7235202020202,1.76
0.00087653367719268,0.0020325228686781,0.0003798204470997,0,0.47443134678256,887.39431277037,1.5194727272727,0.72604545454545,1.76
0.00089129203780611,0.0020396814830253,0.00037946283283257,0,0.48028852390334,887.41527389484,1.5247575757576,0.72857070707071,1.76
0.0009060529175861,0.0020468412976763,0.00037908110629899,0,0.48614570102411,887.43623501932,1.5300424242424,0.73109595959596,1.76
0.00092081379736539,0.0020540011123287,0.00037869937976542,0,0.49200287814488,887.4571961438,1.5353272727273,0.73362121212121,1.76
0.00093557467714398,0.0020611609269827,0.00037831765323185,0,0.49786005526565,887.47815726827,1.5406121212121,0.73614646464646,1.76
0.00095033555692188,0.002068320741638,0.00037793592669827,0,0.50371723238643,887.49911839275,1.545896969697,0.73867171717172,1.76
0.00096509773808463,0.0020754811763556,0.00037754188632283,0,0.5095744095072,887.52007951723,1.5511818181818,0.74119696969697,1.76
0.00097986166454367,0.0020826424426424,0.00037713133177025,0,0.51543158662797,887.5410406417,1.5564666666667,0.74372222222222,1.76
0.00099462559100203,0.0020898037089306,0.00037672077721768,0,0.52128876374874,887.56200176618,1.5617515151515,0.74624747474747,1.76
0.0010093895174597,0.0020969649752202,0.0003763102226651,0,0.52714594086952,887.58296289066,1.5670363636364,0.74877272727273,1.76
0.0010241534439167,0.0021041262415113,0.00037589966811253,0,0.53300311799029,887.60392401513,1.5723212121212,0.75129797979798,1.76
0.0010389195119616,0.0021112885282128,0.00037546947191152,0,0.53886029511106,887.62488513961,1.5776060606061,0.75382323232323,1.76
0.0010536865665102,0.0021184512849585,0.00037503022795375,0,0.54471747223183,887.64584626409,1.5828909090909,0.75634848484848,1.76
0.0010684536210582,0.0021256140417055,0.00037459098399599,0,0.55057464935261,887.66680738856,1.5881757575758,0.75887373737374,1.76
0.0010832206756054,0.0021327767984539,0.00037415174003823,0,0.55643182647338,887.68776851304,1.5934606060606,0.76139898989899,1.76
0.0010979877301521,0.0021399395552036,0.00037371249608046,0,0.56228900359415,887.70872963752,1.5987454545455,0.76392424242424,1.76
0.0011127579192309,0.0021471038056454,0.00037324626036595,0,0.56814618071492,887.72969076199,1.6040303030303,0.76644949494949,1.76
